energy (eV)	irradiance (eV s^-1 cm^-2 Hz^-1)
3.25546011378    226.149845685
3.2558875639    226.307244194
3.25631512628    227.114690596
3.25674280098    228.360712713
3.25717058803    229.702959052
3.25759848747    230.805134476
3.25802649936    231.376875786
3.25845462374    231.293296579
3.25888286064    230.589078305
3.25931121013    229.298866058
3.25973967223    227.269461839
3.26016824699    224.125933368
3.26059693447    219.562000425
3.2610257347    213.681144566
3.26145464772    207.001753738
3.26188367359    200.286069582
3.26231281235    194.346669673
3.26274206403    189.853261498
3.26317142869    187.065947108
3.26360090638    185.72220733
3.26403049712    185.310048445
3.26446020098    185.454205668
3.26489001799    186.029429924
3.2653199482    187.052395401
3.26574999166    188.477387021
3.2661801484    190.219055984
3.26661041847    192.186476158
3.26704080193    194.373803051
3.26747129881    196.809182918
3.26790190915    199.509407749
3.26833263301    202.383686884
3.26876347042    205.233791181
3.26919442144    207.782484092
3.26962548611    209.696254066
3.27005666447    210.766357233
3.27048795656    211.055652233
3.27091936244    210.920851183
3.27135088214    210.893464129
3.27178251572    211.611778231
3.27221426321    213.639984914
3.27264612467    217.197253769
3.27307810014    222.033999983
3.27351018966    227.641308658
3.27394239327    233.550293402
3.27437471103    239.478695431
3.27480714298    245.274247915
3.27523968916    250.869405335
3.27567234962    256.219237303
3.27610512441    261.16617331
3.27653801356    265.389454731
3.27697101713    268.540504002
3.27740413516    270.479422198
3.2778373677    271.387279873
3.27827071479    271.613765805
3.27870417647    271.38443961
3.2791377528    270.733406725
3.27957144381    269.621644171
3.28000524956    268.088864928
3.28043917008    266.264652784
3.28087320543    264.289690347
3.28130735565    262.265196418
3.28174162078    260.224900743
3.28217600088    258.180044151
3.28261049598    256.153078781
3.28304510614    254.132770527
3.28347983139    252.152768881
3.28391467178    250.218650181
3.28434962737    248.347197343
3.28478469819    246.510337622
3.28521988429    244.646409172
3.28565518572    242.620992985
3.28609060252    240.210209295
3.28652613474    237.196014608
3.28696178243    233.50052783
3.28739754562    229.225015461
3.28783342438    224.582522834
3.28826941873    219.729941616
3.28870552873    214.723353642
3.28914175443    209.579652468
3.28957809587    204.349244206
3.29001455309    199.149523054
3.29045112615    194.215053176
3.29088781508    189.908578447
3.29132461994    186.592457766
3.29176154077    184.399846598
3.29219857762    183.145728875
3.29263573053    182.47236734
3.29307299955    182.083745151
3.29351038473    181.840260861
3.29394788611    181.67491568
3.29438550374    181.565359991
3.29482323766    181.478125362
3.29526108793    181.390917867
3.29569905458    181.298170088
3.29613713766    181.23328294
3.29657533723    181.224057664
3.29701365332    181.348334154
3.29745208599    181.767295124
3.29789063528    182.847679663
3.29832930123    185.083687249
3.2987680839    188.818945529
3.29920698332    193.94114147
3.29964599955    199.827085098
3.30008513264    205.515526573
3.30052438262    209.885250128
3.30096374955    211.943880989
3.30140323348    211.310424045
3.30184283444    208.369766275
3.30228255249    203.872385175
3.30272238767    198.312937035
3.30316234003    191.714442567
3.30360240962    183.983536723
3.30404259649    175.226377523
3.30448290067    165.886832224
3.30492332222    156.602075519
3.30536386119    148.097164794
3.30580451762    140.996779072
3.30624529155    135.543212596
3.30668618304    131.536045222
3.30712719214    128.598136536
3.30756831888    126.607022264
3.30800956332    125.788521387
3.3084509255    126.401361097
3.30889240548    128.389162515
3.30933400329    131.397427506
3.30977571899    135.110678648
3.31021755262    139.462123599
3.31065950422    144.556080504
3.31110157386    150.419533335
3.31154376157    156.814741631
3.3119860674    163.184466075
3.3124284914    168.690974387
3.31287103362    172.343148282
3.3133136941    173.448392505
3.31375647289    172.047297403
3.31419937004    168.808052689
3.3146423856    164.442169573
3.3150855196    159.291718452
3.31552877211    153.395838574
3.31597214317    146.771629072
3.31641563283    139.689091395
3.31685924112    132.676288256
3.31730296811    126.568456415
3.31774681384    122.348272585
3.31819077835    120.684295101
3.3186348617    121.541527599
3.31907906393    124.259211985
3.31952338509    128.193760551
3.31996782523    133.146680193
3.32041238439    139.221367748
3.32085706263    146.466272255
3.32130185998    154.578935797
3.32174677651    162.955788546
3.32219181225    170.80761547
3.32263696726    177.296747636
3.32308224158    181.887606744
3.32352763526    184.630989793
3.32397314834    186.059291388
3.32441878089    186.824715566
3.32486453294    187.343543051
3.32531040454    187.812852106
3.32575639574    188.265486659
3.32620250659    188.652266906
3.32664873714    188.776523057
3.32709508743    188.223276681
3.32754155752    186.430531319
3.32798814745    183.000697973
3.32843485727    178.016974861
3.32888168702    172.059074612
3.32932863677    165.940682924
3.32977570654    160.501883847
3.33022289641    156.407370586
3.3306702064    153.934078329
3.33111763657    152.939005858
3.33156518697    153.208475864
3.33201285765    154.959345688
3.33246064865    158.854766861
3.33290856003    165.453740334
3.33335659183    174.596251057
3.3338047441    185.40967616
3.33425301689    196.76666694
3.33470141025    207.649849659
3.33514992423    217.352835528
3.33559855887    225.593941804
3.33604731423    232.493887935
3.33649619034    238.249316005
3.33694518727    242.654776501
3.33739430507    245.097838849
3.33784354377    245.048151797
3.33829290342    242.599977311
3.33874238409    238.422524941
3.33919198581    233.227674202
3.33964170864    227.395792475
3.34009155262    220.992443046
3.3405415178    214.061443196
3.34099160424    206.765751467
3.34144181197    199.452303418
3.34189214106    192.597614454
3.34234259154    186.764299402
3.34279316347    182.330363285
3.3432438569    179.294676483
3.34369467188    177.407298398
3.34414560845    176.564559729
3.34459666666    177.062946118
3.34504784657    179.403995523
3.34549914822    183.764518021
3.34595057167    189.770166352
3.34640211696    196.701383221
3.34685378413    203.860982861
3.34730557325    210.790011131
3.34775748436    217.240445239
3.3482095175    223.15872732
3.34866167274    228.577643373
3.34911395011    233.389767532
3.34956634967    237.223680958
3.35001887147    239.627539648
3.35047151556    240.419340681
3.35092428198    239.88044195
3.35137717079    238.550337477
3.35183018203    236.919494625
3.35228331576    235.294888679
3.35273657202    233.827149182
3.35318995086    232.559175672
3.35364345235    231.501560771
3.35409707651    230.691762243
3.35455082341    230.247806411
3.35500469309    230.325199403
3.35545868561    230.961116234
3.35591280101    231.988644958
3.35636703934    233.026328309
3.35682140066    233.52138748
3.357275885    232.819701909
3.35773049244    230.493139775
3.358185223    226.585919992
3.35864007675    221.608612892
3.35909505373    216.19450305
3.359550154    210.879745756
3.36000537759    206.028507367
3.36046072458    201.795709535
3.36091619499    198.143376074
3.36137178889    195.054979813
3.36182750632    192.685234067
3.36228334734    191.397306969
3.36273931199    191.468406357
3.36319540033    192.795845377
3.3636516124    194.913593306
3.36410794826    197.206505419
3.36456440796    199.076131554
3.36502099154    200.100909216
3.36547769906    200.12135205
3.36593453056    199.330433681
3.3663914861    198.107687672
3.36684856574    196.842905418
3.36730576951    195.845454674
3.36776309747    195.29640278
3.36822054967    195.238027801
3.36867812616    195.62196942
3.36913582699    196.51179734
3.36959365221    198.157425878
3.37005160188    200.872392814
3.37050967604    204.751643238
3.37096787475    209.53346058
3.37142619805    214.722318805
3.37188464599    219.748766305
3.37234321864    224.097144556
3.37280191603    227.46499484
3.37326073822    229.869059131
3.37371968526    231.517333317
3.3741787572    232.569782346
3.37463795409    232.957859612
3.37509727598    232.485683562
3.37555672293    231.069040335
3.37601629498    228.905017592
3.37647599219    226.376143247
3.3769358146    223.901650688
3.37739576228    221.831395937
3.37785583526    220.387652968
3.3783160336    219.575208586
3.37877635736    219.250523611
3.37923680657    219.264918782
3.37969738131    219.591645018
3.3801580816    220.278083134
3.38061890752    221.329230045
3.3810798591    222.670727479
3.3815409364    224.170124629
3.38200213948    225.716262844
3.38246346837    227.250961135
3.38292492314    228.742523425
3.38338650384    230.196267064
3.38384821051    231.612222497
3.38431004322    232.979860786
3.384772002    234.272828099
3.38523408691    235.45424692
3.38569629801    236.503105312
3.38615863535    237.430060138
3.38662109897    238.214120133
3.38708368893    238.7868757
3.38754640528    239.016755166
3.38800924807    238.793404
3.38847221736    238.132994089
3.38893531319    237.141193421
3.38939853563    235.891970563
3.38986188471    234.375011564
3.39032536049    232.501097168
3.39078896303    230.233702017
3.39125269237    227.625732684
3.39171654858    224.703753468
3.39218053169    221.399702607
3.39264464176    217.508990074
3.39310887885    212.885027708
3.39357324301    207.56517649
3.39403773428    201.770494701
3.39450235272    195.784777626
3.39496709839    189.812808987
3.39543197133    183.996203705
3.3958969716    178.397763006
3.39636209925    173.048764123
3.39682735433    168.074789288
3.3972927369    163.810866361
3.397758247    160.769753337
3.3982238847    159.327490914
3.39868965003    159.409471564
3.39915554306    160.585266121
3.39962156384    162.414450805
3.40008771241    164.687248514
3.40055398884    167.387605027
3.40102039318    170.520395994
3.40148692547    173.9859573
3.40195358576    177.590679683
3.40242037413    181.10459961
3.40288729061    184.308450262
3.40335433525    187.071961627
3.40382150812    189.374617597
3.40428880926    191.263759237
3.40475623873    192.71364319
3.40522379657    193.516021561
3.40569148285    193.405524516
3.40615929762    192.283868621
3.40662724092    190.329059205
3.40709531281    187.849143185
3.40756351335    185.06329283
3.40803184258    182.039447451
3.40850030057    178.772598938
3.40896888736    175.299374885
3.409437603    171.697982183
3.40990644756    168.098549884
3.41037542108    164.620665947
3.41084452361    161.378588352
3.41131375521    158.439679748
3.41178311594    155.845252113
3.41225260584    153.781997527
3.41272222497    152.763519115
3.41319197338    153.536444535
3.41366185113    156.633809996
3.41413185827    161.923994604
3.41460199486    168.622007117
3.41507226093    175.720756863
3.41554265656    182.302384619
3.41601318179    187.693613108
3.41648383668    191.651921539
3.41695462128    194.354594083
3.41742553564    196.123707138
3.41789657983    197.032503665
3.41836775388    196.853986533
3.41883905786    195.382103842
3.41931049181    192.679993252
3.4197820558    189.100295878
3.42025374988    184.938398766
3.4207255741    180.292978372
3.42119752851    175.092103816
3.42166961317    169.3104097
3.42214182813    163.118783948
3.42261417345    156.863445586
3.42308664918    151.045060934
3.42355925537    146.210177389
3.42403199208    142.724206767
3.42450485936    140.565406227
3.42497785727    139.418208315
3.42545098586    139.024084593
3.42592424518    139.382411307
3.4263976353    140.641943206
3.42687115625    142.837979355
3.42734480811    145.748373811
3.42781859091    148.935064835
3.42829250472    151.914166099
3.42876654959    154.22290254
3.42924072558    155.604707613
3.42971503273    156.07577287
3.43018947111    155.847576509
3.43066404076    155.100533852
3.43113874175    153.788845827
3.43161357413    151.78459766
3.43208853794    149.031892347
3.43256363326    145.73665106
3.43303886012    142.273892159
3.43351421859    139.125941833
3.43398970872    136.779719897
3.43446533056    135.537042101
3.43494108417    135.366240015
3.43541696961    135.979482133
3.43589298693    137.089254384
3.43636913618    138.608085254
3.43684541741    140.566352125
3.4373218307    142.99439896
3.43779837608    145.794613796
3.43827505361    148.869493141
3.43875186335    152.172781378
3.43922880536    155.755413199
3.43970587968    159.678489434
3.44018308638    163.911066659
3.44066042551    168.345610659
3.44113789712    172.80831649
3.44161550127    177.135782399
3.44209323801    181.190308672
3.44257110741    184.900684009
3.4430491095    188.277396071
3.44352724436    191.325821448
3.44400551203    193.903476184
3.44448391258    195.750803714
3.44496244605    196.679875252
3.4454411125    196.742396579
3.44591991198    196.13770829
3.44639884456    195.008923905
3.44687791029    193.285221952
3.44735710922    190.778823724
3.44783644141    187.434424069
3.44831590692    183.425636658
3.44879550579    179.063157732
3.44927523809    174.642090011
3.44975510387    170.35049747
3.45023510319    166.279714406
3.4507152361    162.39908573
3.45119550266    158.576447125
3.45167590293    154.603643877
3.45215643695    150.201711538
3.4526371048    145.13258034
3.45311790651    139.330879151
3.45359884215    132.979746577
3.45407991178    126.434455365
3.45456111544    120.115757441
3.4550424532    114.418606263
3.45552392512    109.580516345
3.45600553124    105.580518757
3.45648727163    102.210385716
3.45696914633    99.3177840754
3.45745115542    96.9326686856
3.45793329893    95.1810523348
3.45841557694    94.1129656683
3.45889798949    93.6166356684
3.45938053664    93.5298819315
3.45986321845    93.7866880869
3.46034603498    94.4625226473
3.46082898627    95.6529651071
3.4613120724    97.3323462942
3.4617952934    99.4296106977
3.46227864935    101.939362338
3.46276214029    105.01255548
3.46324576629    108.875604487
3.4637295274    113.573211161
3.46421342367    118.882953376
3.46469745517    124.345884169
3.46518162195    129.372626146
3.46566592406    133.359354626
3.46615036157    135.919361447
3.46663493452    137.114226661
3.46711964299    137.312333634
3.46760448701    136.871596217
3.46808946666    135.903163594
3.46857458199    134.362240616
3.46905983305    132.234232649
3.4695452199    129.67034252
3.4700307426    126.922048871
3.47051640121    124.300799112
3.47100219578    122.07753651
3.47148812637    120.412504846
3.47197419303    119.305236025
3.47246039583    118.609820524
3.47294673482    118.215609142
3.47343321006    118.107311815
3.47391982161    118.339809281
3.47440656952    118.937863276
3.47489345385    119.876125019
3.47538047465    121.214390496
3.47586763199    123.222613187
3.47635492593    126.325568384
3.47684235651    130.837496687
3.4773299238    136.637183547
3.47781762786    143.19856787
3.47830546874    149.796242196
3.4787934465    155.690622129
3.4792815612    160.292819948
3.47976981289    163.409149207
3.48025820163    165.295489861
3.48074672749    166.397108042
3.48123539052    167.034021694
3.48172419077    167.301404528
3.4822131283    167.1995676
3.48270220318    166.783664855
3.48319141546    166.16860187
3.48368076519    165.479120099
3.48417025244    164.814914045
3.48465987727    164.225764026
3.48514963972    163.736500683
3.48563953987    163.352017698
3.48612957776    163.117010229
3.48661975346    163.165665694
3.48711006703    163.696671386
3.48760051851    164.84385789
3.48809110798    166.561971786
3.48858183549    168.65674144
3.48907270109    170.889404288
3.48956370485    173.051264048
3.49005484682    175.013295975
3.49054612706    176.735960328
3.49103754563    178.254193003
3.4915291026    179.637614083
3.49202079801    180.940887564
3.49251263192    182.178954541
3.4930046044    183.346913161
3.4934967155    184.464641758
3.49398896529    185.522275512
3.49448135381    186.519865078
3.49497388113    187.412902789
3.49546654731    188.156932774
3.49595935241    188.722392105
3.49645229648    189.124271407
3.49694537959    189.352818745
3.49743860178    189.334022893
3.49793196313    188.919819707
3.49842546369    188.021605328
3.49891910352    186.699065092
3.49941288268    185.150089035
3.49990680122    183.641460057
3.50040085921    182.459401436
3.5008950567    181.815802629
3.50138939376    181.76446761
3.50188387045    182.152024859
3.50237848681    182.706957698
3.50287324292    183.113700435
3.50336813883    183.106313737
3.5038631746    182.522599791
3.50435835029    181.407366626
3.50485366596    179.938290208
3.50534912166    178.287925406
3.50584471747    176.564669641
3.50634045343    174.812854685
3.50683632961    173.032505115
3.50733234606    171.258057433
3.50782850285    169.54356816
3.50832480003    167.997076944
3.50882123767    166.765796526
3.50931781583    165.942757864
3.50981453456    165.478524143
3.51031139392    165.181393073
3.51080839397    164.76175431
3.51130553478    163.846941837
3.51180281641    162.133361658
3.5123002389    159.513846646
3.51279780233    156.160691697
3.51329550675    152.368479815
3.51379335222    148.367787657
3.51429133881    144.271413891
3.51478946657    140.143078222
3.51528773556    136.041534338
3.51578614584    132.128209514
3.51628469748    128.759986364
3.51678339053    126.498705887
3.51728222506    125.900683503
3.51778120111    127.115995763
3.51828031876    129.781577406
3.51877957807    133.300339503
3.51927897909    137.202819173
3.51977852188    141.254387023
3.52027820651    145.376836378
3.52077803303    149.521320276
3.52127800151    153.600030596
3.52177811201    157.403364786
3.52227836458    160.629346826
3.52277875929    162.961724106
3.5232792962    164.284339223
3.52377997536    164.758768486
3.52428079685    164.58048753
3.52478176072    163.764654757
3.52528286702    162.117171909
3.52578411583    159.502538349
3.5262855072    156.057751497
3.52678704119    152.201643211
3.52728871787    148.517827864
3.52779053729    145.652423739
3.52829249952    144.134228069
3.52879460462    144.093213848
3.52929685264    145.217401371
3.52979924365    146.96704605
3.53030177771    148.885504647
3.53080445488    150.686432905
3.53130727523    152.263242205
3.5318102388    153.640363897
3.53231334568    154.929442101
3.5328165959    156.246839003
3.53331998955    157.72816004
3.53382352667    159.441060451
3.53432720733    161.380500427
3.5348310316    163.464009016
3.53533499952    165.580178943
3.53583911117    167.622566745
3.53634336661    169.48968583
3.53684776589    171.123674395
3.53735230908    172.548895367
3.53785699624    173.78002161
3.53836182743    174.759257104
3.53886680272    175.327467789
3.53937192216    175.291909978
3.53987718582    174.595188475
3.54038259375    173.329537473
3.54088814603    171.591909386
3.54139384271    169.31038099
3.54189968385    166.249214795
3.54240566952    162.250048725
3.54291179978    157.414860572
3.54341807468    152.124861274
3.5439244943    146.895645757
3.5444310587    142.261475358
3.54493776793    138.645317697
3.54544462205    136.161762642
3.54595162114    134.569365232
3.54645876525    133.463480967
3.54696605445    132.483187955
3.54747348879    131.40733214
3.54798106834    130.139916377
3.54848879317    128.695513311
3.54899666332    127.199107278
3.54950467888    125.857137642
3.55001283989    124.947784664
3.55052114643    124.720126494
3.55102959855    125.259901851
3.55153819631    126.417825642
3.55204693979    127.953717139
3.55255582903    129.713919203
3.55306486411    131.635965215
3.55357404509    133.695771118
3.55408337203    135.845342687
3.55459284499    137.998451451
3.55510246403    139.992412118
3.55561222923    141.631241965
3.55612214063    142.74309315
3.55663219831    143.290173446
3.55714240233    143.406787738
3.55765275275    143.317867824
3.55816324963    143.224204874
3.55867389303    143.278607596
3.55918468303    143.53823444
3.55969561967    143.983818908
3.56020670304    144.500695189
3.56071793318    144.902784681
3.56122931016    144.956539099
3.56174083405    144.462046676
3.5622525049    143.343531218
3.56276432279    141.715870931
3.56327628778    139.731916242
3.56378839992    137.449112164
3.56430065928    134.834396397
3.56481306593    131.859503686
3.56532561993    128.605620819
3.56583832135    125.32030113
3.56635117023    122.42673382
3.56686416666    120.490219492
3.56737731069    120.023136858
3.56789060239    121.1524825
3.56840404182    123.539688506
3.56891762905    126.632925338
3.56943136413    129.985419076
3.56994524714    133.354947419
3.57045927813    136.637132788
3.57097345718    139.789368518
3.57148778434    142.754874492
3.57200225967    145.372664892
3.57251688325    147.358745412
3.57303165514    148.424712866
3.57354657539    148.49559401
3.57406164408    147.790018889
3.57457686127    146.65415049
3.57509222702    145.362782516
3.5756077414    144.067410572
3.57612340448    142.83896936
3.5766392163    141.682128083
3.57715517695    140.573196109
3.57767128649    139.469610706
3.57818754497    138.314689085
3.57870395247    137.07070162
3.57922050904    135.718843569
3.57973721476    134.296961721
3.58025406969    132.875884164
3.58077107388    131.578237057
3.58128822742    130.531219781
3.58180553035    129.819462324
3.58232298276    129.442674281
3.58284058469    129.353455958
3.58335833622    129.56568723
3.58387623741    130.210937329
3.58439428833    131.430036801
3.58491248903    133.25072054
3.5854308396    135.503117157
3.58594934008    137.942306335
3.58646799055    140.304844467
3.58698679107    142.383994428
3.5875057417    144.071930529
3.58802484252    145.392478465
3.58854409358    146.439876504
3.58906349495    147.280086058
3.58958304671    147.908593283
3.5901027489    148.273970741
3.5906226016    148.367065719
3.59114260487    148.211560513
3.59166275878    147.807670833
3.5921830634    147.029078076
3.59270351878    145.665276747
3.593224125    143.590314389
3.59374488212    140.856316186
3.59426579021    137.683865531
3.59478684932    134.293290549
3.59530805954    130.815775686
3.59582942092    127.288813858
3.59635093352    123.721800311
3.59687259742    120.110097364
3.59739441269    116.46776374
3.59791637937    112.794827706
3.59843849755    109.1006571
3.59896076729    105.408616683
3.59948318865    101.784050784
3.60000576171    98.3622196542
3.60052848652    95.4414949061
3.60105136315    93.497110586
3.60157439167    92.9711149286
3.60209757214    93.9648078311
3.60262090464    96.1693474904
3.60314438922    99.1551404605
3.60366802596    102.693328545
3.60419181492    106.792739493
3.60471575616    111.508730199
3.60523984976    116.738403872
3.60576409577    122.211538364
3.60628849428    127.546627806
3.60681304533    132.302179129
3.607337749    136.144098294
3.60786260536    138.975618348
3.60838761447    141.03448823
3.6089127764    142.683546194
3.60943809121    144.23879077
3.60996355898    145.890561012
3.61048917977    147.731553246
3.61101495364    149.738412982
3.61154088066    151.81826738
3.61206696091    153.781015144
3.61259319444    155.404341598
3.61311958133    156.470822922
3.61364612163    156.925373555
3.61417281543    156.865750504
3.61469966278    156.459021181
3.61522666375    155.756385535
3.61575381841    154.730348822
3.61628112683    153.339576149
3.61680858907    151.653730244
3.6173362052    149.830202532
3.61786397529    148.077021966
3.61839189941    146.629688809
3.61891997762    145.668018267
3.61944820999    145.228514442
3.61997659659    145.213810245
3.62050513749    145.503583519
3.62103383275    146.051446717
3.62156268244    146.91250263
3.62209168663    148.127961256
3.62262084538    149.637607309
3.62315015877    151.252306342
3.62367962687    152.681828061
3.62420924973    153.585636005
3.62473902743    153.669619315
3.62526896004    152.856274096
3.62579904762    151.325786518
3.62632929024    149.304119883
3.62685968797    146.892845787
3.62739024088    144.037155976
3.62792094903    140.696089719
3.6284518125    136.971125966
3.62898283135    133.15189375
3.62951400566    129.692944425
3.63004533548    127.190563368
3.63057682088    126.139403604
3.63110846195    126.64826832
3.63164025873    128.339800752
3.63217221131    130.6170602
3.63270431975    132.947958874
3.63323658412    134.984279955
3.63376900449    136.547667949
3.63430158092    137.656851879
3.63483431349    138.426658952
3.63536720226    138.971782568
3.63590024731    139.333590186
3.63643344869    139.516815808
3.63696680649    139.544475697
3.63750032076    139.494403526
3.63803399158    139.517448583
3.63856781902    139.805392007
3.63910180315    140.581754998
3.63963594402    141.964799985
3.64017024173    143.890099476
3.64070469632    146.183804409
3.64123930788    148.68595241
3.64177407646    151.323403644
3.64230900215    154.086920995
3.64284408501    156.953607225
3.6433793251    159.850478812
3.6439147225    162.599887968
3.64445027728    164.924229387
3.64498598951    166.482499803
3.64552185925    167.088809806
3.64605788658    166.807684461
3.64659407156    165.890028558
3.64713041427    164.531896183
3.64766691477    162.742766516
3.64820357314    160.45940883
3.64874038944    157.677718133
3.64927736374    154.51620052
3.64981449612    151.125001303
3.65035178664    147.604167233
3.65088923537    143.976499154
3.65142684239    140.251163998
3.65196460775    136.473592579
3.65250253154    132.729958745
3.65304061382    129.178841549
3.65357885467    126.042056999
3.65411725415    123.504927884
3.65465581233    121.621256568
3.65519452928    120.308993158
3.65573340508    119.558583205
3.65627243979    119.600235187
3.65681163348    120.822165994
3.65735098623    123.449379422
3.6578904981    127.281768042
3.65843016917    131.753477358
3.6589699995    136.127674927
3.65950998917    139.672913728
3.66005013825    141.857238892
3.6605904468    142.569030318
3.6611309149    142.143451716
3.66167154262    141.050581688
3.66221233003    139.597621034
3.6627532772    137.884057461
3.6632943842    135.941666419
3.6638356511    133.81570116
3.66437707797    131.632427112
3.66491866489    129.56298374
3.66546041192    127.827819116
3.66600231914    126.597624048
3.66654438661    125.925931094
3.66708661441    125.731299539
3.66762900261    125.945871536
3.66817155128    126.668159275
3.66871426049    128.095404039
3.66925713031    130.343763036
3.66980016082    133.250854588
3.67034335208    136.403103746
3.67088670417    139.167528591
3.67143021715    140.813196562
3.67197389111    140.753561761
3.6725177261    138.900464995
3.67306172221    135.685806807
3.6736058795    131.733663305
3.67415019805    127.537459362
3.67469467793    123.352681583
3.6752393192    119.277817011
3.67578412194    115.35752645
3.67632908623    111.663265022
3.67687421214    108.405067703
3.67741949972    105.94028812
3.67796494907    104.594562815
3.67851056025    104.420526097
3.67905633333    105.16247272
3.67960226838    106.484603501
3.68014836549    108.221192091
3.68069462471    110.367405286
3.68124104612    112.945189873
3.68178762979    115.856015337
3.6823343758    118.845373983
3.68288128422    121.511929823
3.68342835512    123.374594306
3.68397558857    124.033056522
3.68452298464    123.426025579
3.68507054342    121.839634453
3.68561826496    119.693232793
3.68616614934    117.27215678
3.68671419665    114.692331897
3.68726240694    112.007275821
3.68781078029    109.31935481
3.68835931677    106.859726415
3.68890801646    105.108133445
3.68945687943    104.756994202
3.69000590575    106.404634386
3.6905550955    110.106989375
3.69110444874    115.325146556
3.69165396556    121.263467632
3.69220364602    127.251469465
3.69275349019    132.845636321
3.69330349816    137.860115739
3.69385366999    142.30428773
3.69440400576    146.253982499
3.69495450553    149.647628392
3.69550516939    152.237747645
3.69605599741    153.74617122
3.69660698966    154.147312458
3.69715814621    153.685488235
3.69770946714    152.662221753
3.69826095252    151.206238628
3.69881260242    149.28256515
3.69936441692    146.865107083
3.6999163961    144.051493461
3.70046854001    141.120301288
3.70102084875    138.451318854
3.70157332238    136.507738516
3.70212596098    135.633068439
3.70267876462    135.861639899
3.70323173337    136.888199812
3.70378486731    138.271202071
3.70433816651    139.618103668
3.70489163105    140.660189941
3.705445261    141.283220239
3.70599905644    141.522794115
3.70655301743    141.484896416
3.70710714406    141.248983785
3.7076614364    140.819632773
3.70821589452    140.157437178
3.70877051849    139.280191318
3.7093253084    138.245226179
3.70988026431    137.136165947
3.7104353863    136.001395908
3.71099067444    134.871677885
3.71154612882    133.742617584
3.7121017495    132.609826665
3.71265753655    131.464534004
3.71321349006    130.306751741
3.7137696101    129.127721883
3.71432589674    127.936230784
3.71488235006    126.745436149
3.71543897013    125.607906457
3.71599575703    124.633078598
3.71655271083    124.02657689
3.71710983161    124.011285182
3.71766711944    124.709184937
3.71822457439    126.001532899
3.71878219656    127.629796808
3.719339986    129.278924763
3.71989794279    130.682314309
3.72045606701    131.665430362
3.72101435874    132.215547906
3.72157281805    132.437846881
3.72213144501    132.507220752
3.7226902397    132.576535075
3.7232492022    132.733036602
3.72380833258    133.015896493
3.72436763092    133.411921203
3.72492709729    133.868707695
3.72548673177    134.307773424
3.72604653443    134.65072966
3.72660650536    134.841054485
3.72716664462    134.861472589
3.72772695229    134.738248534
3.72828742845    134.488914166
3.72884807318    134.109233726
3.72940888655    133.555845626
3.72996986863    132.815866619
3.7305310195    131.950300272
3.73109233925    131.085236732
3.73165382794    130.437811445
3.73221548565    130.268313291
3.73277731246    130.775955355
3.73333930844    131.947109535
3.73390147367    133.551289827
3.73446380823    135.189175381
3.73502631219    136.414242988
3.73558898563    136.828176148
3.73615182863    136.241088222
3.73671484127    134.783812163
3.73727802361    132.803507926
3.73784137574    130.655573098
3.73840489773    128.630072664
3.73896858966    126.921554941
3.73953245161    125.611898069
3.74009648366    124.709388269
3.74066068587    124.261197632
3.74122505833    124.448377683
3.74178960112    125.50791005
3.74235431431    127.512410035
3.74291919798    130.227924128
3.74348425221    133.213645982
3.74404947707    135.947334606
3.74461487264    137.91600534
3.745180439    138.788371989
3.74574617623    138.582667603
3.7463120844    137.627337613
3.74687816359    136.345196103
3.74744441388    135.08964778
3.74801083534    134.0802187
3.74857742806    133.415668888
3.74914419211    133.082778637
3.74971112757    133.038238092
3.75027823452    133.341980863
3.75084551303    134.152731759
3.75141296318    135.637616658
3.75198058506    137.778840574
3.75254837873    140.382554742
3.75311634428    143.17357413
3.75368448178    145.889922848
3.75425279132    148.364333948
3.75482127296    150.506951229
3.7553899268    152.343802792
3.7559587529    153.948039686
3.75652775135    155.345584656
3.75709692222    156.493784095
3.75766626559    157.332904553
3.75823578155    157.867508571
3.75880547016    158.153514912
3.75937533151    158.225380799
3.75994536568    158.040524747
3.76051557274    157.500825238
3.76108595277    156.555304826
3.76165650586    155.285533893
3.76222723208    153.837069994
3.76279813151    152.359565715
3.76336920423    150.976873177
3.76394045031    149.748666217
3.76451186984    148.66200278
3.7650834629    147.652765367
3.76565522956    146.59720931
3.7662271699    145.350423086
3.76679928401    143.763409598
3.76737157196    141.776828659
3.76794403383    139.459196617
3.7685166697    136.942819409
3.76908947965    134.376869976
3.76966246376    131.863528279
3.77023562211    129.462308016
3.77080895478    127.202878524
3.77138246185    125.10637008
3.77195614339    123.270394243
3.77252999949    121.902921223
3.77310403023    121.262640873
3.77367823568    121.45080704
3.77425261593    122.343551579
3.77482717105    123.638910594
3.77540190113    125.048015723
3.77597680625    126.35021148
3.77655188648    127.435353005
3.77712714191    128.278205632
3.77770257261    128.925602365
3.77827817867    129.432792323
3.77885396017    129.791433436
3.77942991718    129.963558775
3.78000604979    129.94087394
3.78058235808    129.770098748
3.78115884212    129.56557171
3.781735502    129.479547846
3.7823123378    129.689460106
3.7828893496    130.309136289
3.78346653748    131.317078408
3.78404390152    132.548222025
3.78462144179    133.740597575
3.78519915839    134.586127769
3.7857770514    134.815085961
3.78635512088    134.314146504
3.78693336693    133.223134105
3.78751178962    131.837679695
3.78809038904    130.482553062
3.78866916526    129.452636356
3.78924811837    128.928735546
